,,,
cooker,n,炊具;烹調器具
decorate,vt,裝飾
honest,adj,誠實的
dishonest,adj,不誠實的
kindergarten,n,幼稚園
lemonade,n,檸檬水
loaf,n,一條(麵包)
magical,adj,神奇的
magician,n,魔術師
minus,prep,減去 (adj)負數的
monster,n,怪獸
stove,n,爐子
overseas,adj/adv,海外的/地
owl,n,貓頭鷹
parrot,n,鸚鵡(vt)學舌
swallow,vt/n,吞嚥;燕子
dolphin,n,海豚
whale,n,鯨魚
penguin,n,企鵝
onion,n,洋蔥
pea,n,碗豆
as like as two peas,,像極了
photographer,n,攝影師
pigeon,n,鴿子
dove,n,白鴿；鴿派、主和派
dessert,n,甜點
snack,n,鹹的點心
snack,vi,吃零食;吃速食
sauce,n,醬汁
crab,n,螃蟹
shrimp,n,蝦
spinach,n,波菜
horn,n,角;汽車喇叭
trumpet,n,喇叭;喇叭聲(vt)鼓吹;宣揚
apron,n,圍裙
bead,n,珠子;水珠
hum,vt,n;哼歌;嗡嗡叫;嗡嗡聲
puppet,n,傀儡;木偶
beetle,n,甲蟲
dragonfly,n,蜻蜓
dumpling,n,水餃;餃子
almond,n,杏仁
bookcase,n,書櫃
brunch,n,早午餐
grassy,adj,草茂盛的;長滿草的
hateful,adj,憎恨的;可恨的;可惡的
jeep,n,吉普車
juicy,adj,多汁的
leopard,n,花豹
lightning,n,閃電
playful,adj,活潑快樂的;開玩笑的
rectangle,n,長方形
triangle,n,三角形
rectangular,adj,長方形的
triangular,adj,三角形的;三人間的
